,Category,X,Y
2142646,DRUG/NARCOTIC,-122.4198279299609,37.76667375518354
2142647,LARCENY/THEFT,-122.4204689172666,37.80194482176893
2142663,LARCENY/THEFT,-122.50870063353537,37.77701299723084
2142682,SECONDARY CODES,-122.43232973238571,37.78142921954086
2142700,LARCENY/THEFT,-122.40196604233884,37.76870486360817
2142735,NON-CRIMINAL,-122.40990058903371,37.79561711866205
2142744,OTHER OFFENSES,-122.40952839450665,37.74443193421928
2142757,NON-CRIMINAL,-122.4342290039533,37.763485013784596
2142766,LARCENY/THEFT,-122.46549360831206,37.782889005058735
2142776,NON-CRIMINAL,-122.42884043360279,37.780972734343706
2142778,BURGLARY,-122.41834667032451,37.78773568910183
2142779,OTHER OFFENSES,-122.44752756871858,37.75725740840775
2142807,WARRANTS,-122.46620466789288,37.77254053915932
2142815,NON-CRIMINAL,-122.42603656652621,37.759419804663
2142828,WARRANTS,-122.45379667459079,37.76632201417252
2142833,BURGLARY,-122.44842507357883,37.72286237671086
2142874,LARCENY/THEFT,-122.42386927169663,37.77294226309783
2142910,OTHER OFFENSES,-122.44518195265094,37.76973596241512
2142925,VEHICLE THEFT,-122.41647678162948,37.794776999202924
2142935,ASSAULT,-122.40738717209818,37.781068891878135
2142949,ASSAULT,-122.39228076435428,37.718233855048396
2142955,WARRANTS,-122.4198279299609,37.76667375518354
2142965,OTHER OFFENSES,-122.42361948889558,37.77171571934058
2142967,ASSAULT,-122.41739283033388,37.79097412435912
2142976,ASSAULT,-122.46123975801015,37.70972315782559
2143016,DRUG/NARCOTIC,-122.4096963555585,37.78175405887116
2143036,OTHER OFFENSES,-122.4204519988438,37.708532773922435
2143054,VANDALISM,-122.40703905508215,37.780756518359105
2143058,TRESPASS,-122.46620466789288,37.77254053915932
2143064,WARRANTS,-122.4076335207421,37.78418935014246
2143091,ASSAULT,-122.40528398051876,37.796551048078925
2143137,LARCENY/THEFT,-122.46656548859936,37.782849155153016
2143139,LARCENY/THEFT,-122.4141794371901,37.78750248320704
2143142,MISSING PERSON,-122.41113552527041,37.805870110658674
2143146,RUNAWAY,-122.48510062151249,37.73828383469711
2143177,ASSAULT,-122.40443970383842,37.77705830799832
2143218,LARCENY/THEFT,-122.423637302048,37.764866665104286
2143221,OTHER OFFENSES,-122.44518195265094,37.76973596241512
2143228,ASSAULT,-122.40806834514828,37.78399167681609
2143229,DRUG/NARCOTIC,-122.397977877257,37.79531243648073
2143236,ASSAULT,-122.42173850847587,37.76409722290243
2143272,LARCENY/THEFT,-122.41961610967128,37.801994243804934
2143295,ASSAULT,-122.40051770256773,37.79565437295579
2143304,OTHER OFFENSES,-122.50526761833454,37.75852767129177
2143305,VEHICLE THEFT,-122.43282361292114,37.76061820164102
2143349,ASSAULT,-122.41306992639721,37.78202042558664
2143352,SECONDARY CODES,-122.39720193799316,37.75353512427617
2143379,LARCENY/THEFT,-122.41776197679485,37.792803054517606
2143386,BURGLARY,-122.4009203712994,37.78175517806789
2143389,OTHER OFFENSES,-122.41356409174415,37.77951403006305
2143393,LARCENY/THEFT,-122.40838427554219,37.78782711372249
2143394,NON-CRIMINAL,-122.4129305220591,37.78383443741413
2143398,VANDALISM,-122.41283433212864,37.777790309424574
2143406,ROBBERY,-122.44211242314293,37.787855599675396
2143413,ASSAULT,-122.45636116118202,37.72469163806212
2143417,LARCENY/THEFT,-122.42414686692507,37.763953010283025
2143440,VEHICLE THEFT,-122.41299748806792,37.75257224622256
2143451,SECONDARY CODES,-122.37292607972158,37.730459961039685
2143457,WARRANTS,-122.41084562422678,37.79231587476473
2143460,ASSAULT,-122.4427524462885,37.70856949367956
2143481,OTHER OFFENSES,-122.44319435184484,37.76654283362932
2143518,LARCENY/THEFT,-122.41243690186674,37.78348574556014
2143550,MISSING PERSON,-122.41426677512024,37.8046348825476
2143552,WARRANTS,-122.40985372994119,37.78338623793817
2143562,SUSPICIOUS OCC,-122.397977877257,37.79531243648073
2143568,WARRANTS,-122.47325710507836,37.7862863987641
2143575,ASSAULT,-122.41965834371042,37.76422056037451
2143594,NON-CRIMINAL,-122.42891649294664,37.79792539557351
2143645,NON-CRIMINAL,-122.40754490645249,37.76511929519941
2143664,NON-CRIMINAL,-122.4497937951308,37.76533297677861
2143673,MISSING PERSON,-122.41762232101001,37.78377623856839
2143685,BURGLARY,-122.41834667032451,37.78773568910183
2143699,OTHER OFFENSES,-122.42406442075637,37.73811375303918
2143715,DRUG/NARCOTIC,-122.41827417165968,37.7870372043685
2143732,OTHER OFFENSES,-122.44518195265094,37.76973596241512
2143733,MISSING PERSON,-122.41965738035192,37.70909492413904
2143738,OTHER OFFENSES,-122.41905269434929,37.75863240515618
2143744,VANDALISM,-122.39773019080364,37.76571255548949
2143753,VANDALISM,-122.4078777877327,37.78596800767754
2143770,LARCENY/THEFT,-122.42396212427704,37.76316719946836
2143775,VANDALISM,-122.436194484896,37.72272703835756
2143784,MISSING PERSON,-122.41092835334732,37.783677874112406
2143789,NON-CRIMINAL,-122.42187648849192,37.764088894453224
2143806,LARCENY/THEFT,-122.4338135803865,37.78842877856157
2143812,LARCENY/THEFT,-122.40340479147905,37.775420706711
2143820,LARCENY/THEFT,-122.42349980081335,37.78780635913003
2143850,ASSAULT,-122.46604116956644,37.78292465725675
2143852,WEAPON LAWS,-122.39206092502087,37.738877412587854
2143875,WARRANTS,-122.41471429557896,37.7762310404758
2143894,OTHER OFFENSES,-122.42177213530373,37.79594615319581
2143994,LARCENY/THEFT,-122.4179492178342,37.76972086304567
2144033,NON-CRIMINAL,-122.41918309636223,37.78309982445922
2144063,ASSAULT,-122.46604116956644,37.78292465725675
2144070,WARRANTS,-122.3974973736365,37.75230663222628
2144094,DRUG/NARCOTIC,-122.4238273393692,37.78107657026665
2144095,LARCENY/THEFT,-122.40952991327822,37.765718439528214
2144101,OTHER OFFENSES,-122.4257682468728,37.75822619925843
2144126,TRESPASS,-122.48071979811348,37.71648020863448
2144132,LARCENY/THEFT,-122.40669059226074,37.785207191841934
2144179,BURGLARY,-122.39206092502087,37.738877412587854
2144193,ASSAULT,-122.4456306336732,37.7758527958728
2144232,LARCENY/THEFT,-122.40695866060229,37.78943476300404
2144242,ASSAULT,-122.41356409174415,37.77951403006305
2144262,LARCENY/THEFT,-122.42695563170948,37.76924706320703
2144300,FORGERY/COUNTERFEITING,-122.41544875956171,37.77829352012903
2144364,NON-CRIMINAL,-122.4238273393692,37.78107657026665
2144376,LARCENY/THEFT,-122.4065209871443,37.785062942166064
2144408,LARCENY/THEFT,-122.40340479147905,37.775420706711
2144440,ASSAULT,-122.43786231574984,37.80012208840015
2144455,ASSAULT,-122.45915687034714,37.784420905620756
2144461,ASSAULT,-122.39206092502087,37.738877412587854
2144467,OTHER OFFENSES,-122.41767292362611,37.7881242734432
2144471,VEHICLE THEFT,-122.38738476673612,37.734822640835795
2144488,VANDALISM,-122.48071979811348,37.71648020863448
2144496,ASSAULT,-122.41356409174415,37.77951403006305
2144543,ROBBERY,-122.4076335207421,37.78418935014246
2144578,NON-CRIMINAL,-122.42933786411473,37.75967802993685
2144593,OTHER OFFENSES,-122.43335375478459,37.76104279812765
2144615,VEHICLE THEFT,-122.49017191563749,37.7320107614775
2144621,ROBBERY,-122.40806534642576,37.7717365105417
2144669,VANDALISM,-122.4138200701762,37.78573829503221
2144688,WARRANTS,-122.41408900070776,37.75250507857576
2144729,BURGLARY,-122.40827072403444,37.78549414241861
2144754,ASSAULT,-122.43786231574984,37.80012208840015
2144755,VEHICLE THEFT,-122.4218863579807,37.76491789094235
2144758,MISSING PERSON,-122.41092835334732,37.783677874112406
2144760,ASSAULT,-122.40430413621559,37.74421808026826
2144767,LARCENY/THEFT,-122.40340479147905,37.775420706711
2144801,NON-CRIMINAL,-122.4848679029918,37.77435688939049
2144805,NON-CRIMINAL,-122.40430413621559,37.74421808026826
2144841,NON-CRIMINAL,-122.40617361507832,37.76261735689175
2144860,ASSAULT,-122.40901120663872,37.78113405682432
2144864,ASSAULT,-122.507539783548,37.76029814791222
2144882,VEHICLE THEFT,-122.39330175070444,37.728259416671904
2144883,LARCENY/THEFT,-122.4141771617915,37.77580025733408
2144887,VANDALISM,-122.42349980081335,37.78780635913003
2144961,ASSAULT,-122.4456306336732,37.7758527958728
2144983,NON-CRIMINAL,-122.40741302596287,37.787407412522825
2144984,SECONDARY CODES,-122.41015707391114,37.78429738433125
2144999,BURGLARY,-122.41143163588293,37.75827336756103
2145000,ASSAULT,-122.40340479147905,37.775420706711
2145006,DISORDERLY CONDUCT,-122.4080902169893,37.776471101713994
2145022,ASSAULT,-122.42451817034949,37.770299462051895
2145102,LARCENY/THEFT,-122.4001947689442,37.79005279360162
2145118,NON-CRIMINAL,-122.42000143696421,37.77409485668817
2145131,WARRANTS,-122.40340479147905,37.775420706711
2145147,LARCENY/THEFT,-122.40768589730185,37.767082402984144
2145150,LARCENY/THEFT,-122.44637266370235,37.80096948323352
2145157,TRESPASS,-122.39761932308514,37.74066493771205
2145162,NON-CRIMINAL,-122.46427987944624,37.780033299100644
2145182,ROBBERY,-122.42332939522905,37.78662662692111
2145186,LARCENY/THEFT,-122.40825466404827,37.79582231413293
2145203,ROBBERY,-122.39786467675872,37.7663701727116
2145246,ASSAULT,-122.4221604209442,37.724779807218106
2145281,OTHER OFFENSES,-122.43906594495908,37.74427747668769
2145322,ASSAULT,-122.41143163588293,37.75827336756103
2145329,VANDALISM,-122.45873795902493,37.724347674915
2145346,VANDALISM,-122.42332939522905,37.78662662692111
2145384,LARCENY/THEFT,-122.42354523204223,37.779672005547965
2145391,RUNAWAY,-122.49290308798949,37.77496296475653
2145403,NON-CRIMINAL,-122.41939066998907,37.74975369718008
2145423,ASSAULT,-122.4078777877327,37.78596800767754
2145429,NON-CRIMINAL,-122.40340479147905,37.775420706711
2145442,OTHER OFFENSES,-122.47710396205281,37.714426631513106
2145469,OTHER OFFENSES,-122.43906594495908,37.74427747668769
2145477,ASSAULT,-122.43906594495908,37.74427747668769
2145528,NON-CRIMINAL,-122.50127485013155,37.73909946111468
2145549,ASSAULT,-122.41383076590012,37.752575407965935
2145578,VANDALISM,-122.46446276473304,37.71361388521533
2145599,ASSAULT,-122.40846655617293,37.7807008318778
2145640,NON-CRIMINAL,-122.43460928943857,37.78012593161826
2145652,LARCENY/THEFT,-122.40389095544536,37.782401407213186
2145655,NON-CRIMINAL,-122.42824276250921,37.786245553829175
2145659,SUSPICIOUS OCC,-122.4854159323107,37.78194474165104
2145674,MISSING PERSON,-122.46404477780408,37.761316183664064
2145732,LARCENY/THEFT,-122.46962805095616,37.78171999692911
2145748,SECONDARY CODES,-122.39016481873108,37.73166306945944
2145771,ASSAULT,-122.41015707391114,37.78429738433125
2145802,WEAPON LAWS,-122.39589160223123,37.75723746835824
2145808,DISORDERLY CONDUCT,-122.4373939725168,37.72141206213905
2145811,NON-CRIMINAL,-122.40979166229265,37.79850834804346
2145813,ASSAULT,-122.50127485013155,37.73909946111468
2145826,OTHER OFFENSES,-122.50363781311992,37.78120598875289
2145832,FAMILY OFFENSES,-122.39774442710336,37.729934693604356
2145864,WARRANTS,-122.40928608966041,37.76243528393714
2145866,OTHER OFFENSES,-122.41710725637316,37.7853238292094
2145898,ASSAULT,-122.41765331685623,37.76759416694264
2145899,WARRANTS,-122.4078777877327,37.78596800767754
2145946,NON-CRIMINAL,-122.44637266370235,37.80096948323352
2145961,NON-CRIMINAL,-122.50592845011292,37.760421743676524
2145988,ROBBERY,-122.40529484521451,37.7863072236365
2145993,LARCENY/THEFT,-122.40716304695442,37.77973763389907
2146010,NON-CRIMINAL,-122.41360960204815,37.80561887976321
2146014,LARCENY/THEFT,-122.40401339245443,37.78890476787174
2146018,MISSING PERSON,-122.46404477780408,37.761316183664064
2146032,BURGLARY,-122.39693474062368,37.787746846379655
2146043,ASSAULT,-122.42717987951842,37.780655277234146
2146082,SUICIDE,-122.40340479147905,37.775420706711
2146109,DRUG/NARCOTIC,-122.4227435548122,37.77983396203251
2146110,BURGLARY,-122.40107920229616,37.799073426680884
2146115,LARCENY/THEFT,-122.45475395417078,37.78165017396379
2146120,LARCENY/THEFT,-122.4020465416447,37.76886375375153
2146126,ASSAULT,-122.40772976999052,37.79317730258364
2146142,ROBBERY,-122.47602677023457,37.77949966720705
2146144,VANDALISM,-122.4264649514762,37.78989960490452
2146146,WARRANTS,-122.41371122073036,37.77966604260625
2146155,LARCENY/THEFT,-122.40842111692216,37.7835699386918
2146166,LARCENY/THEFT,-122.41501003299591,37.80836981613911
2146174,WARRANTS,-122.42966604186148,37.72216132451102
2146180,VANDALISM,-122.41265189435406,37.77951316688882
2146182,DRUG/NARCOTIC,-122.41809076669236,37.786100745164475
2146213,OTHER OFFENSES,-122.3904169554735,37.73559261058619
2146245,TRESPASS,-122.47818745800896,37.76444196854197
2146255,BURGLARY,-122.44088095374121,37.72920391899968
2146259,DRUG/NARCOTIC,-122.41566966144343,37.78211984889314
2146279,ASSAULT,-122.42055675144245,37.71089458149139
2146288,ASSAULT,-122.40772976999052,37.79317730258364
2146289,DRUG/NARCOTIC,-122.41918309636223,37.78309982445922
2146290,WARRANTS,-122.40340479147905,37.775420706711
2146294,ASSAULT,-122.4122241647361,37.78207293120293
2146300,"SEX OFFENSES, FORCIBLE",-122.4410862355702,37.774101620570214
2146324,LARCENY/THEFT,-122.43307515240312,37.764193779024225
2146326,MISSING PERSON,-122.39609065557602,37.74067447256032
2146330,OTHER OFFENSES,-122.41371122073036,37.77966604260625
2146332,OTHER OFFENSES,-122.38837987391929,37.78331040670147
2146356,LARCENY/THEFT,-122.41758971060644,37.8003406138473
2146367,ASSAULT,-122.46130733793188,37.72094181798444
2146368,LARCENY/THEFT,-122.49206801733959,37.71436154987557
2146375,ASSAULT,-122.45477963335027,37.71314787653904
2146382,ASSAULT,-122.4075392864887,37.76642522621931
2146391,VANDALISM,-122.41808918542534,37.80691153129163
2146392,DRUG/NARCOTIC,-122.4227435548122,37.77983396203251
2146410,"SEX OFFENSES, FORCIBLE",-122.41967295494499,37.789668941238034
2146419,LARCENY/THEFT,-122.41993643265228,37.79523713824394
2146442,MISSING PERSON,-122.41572168800569,37.78306798869189
2146449,BURGLARY,-122.40952374065277,37.785760295493375
2146467,DRUG/NARCOTIC,-122.41566966144343,37.78211984889314
2146480,VANDALISM,-122.48220317397283,37.72037009047653
2146492,ASSAULT,-122.4636571065422,37.755771540034274
2146504,LARCENY/THEFT,-122.38837987391929,37.78331040670147
2146505,WARRANTS,-122.42966604186148,37.72216132451102
2146511,OTHER OFFENSES,-122.3904169554735,37.73559261058619
2146526,OTHER OFFENSES,-122.47032231877728,37.78273151327328
2146528,LARCENY/THEFT,-122.41961610967128,37.801994243804934
2146534,BURGLARY,-122.40790414381523,37.74721824853044
2146557,LARCENY/THEFT,-122.44876907996544,37.770731271230005
2146563,DRUG/NARCOTIC,-122.4227435548122,37.77983396203251
2146564,LARCENY/THEFT,-122.43120693207943,37.7845681170336
2146591,DRUG/NARCOTIC,-122.41591119887006,37.775272150137894
2146600,NON-CRIMINAL,-122.39770950776229,37.75535626172105
2146611,NON-CRIMINAL,-122.45477963335027,37.71314787653904
2146626,LARCENY/THEFT,-122.48986865604624,37.75359515751863
2146630,SUSPICIOUS OCC,-122.39186212965893,37.78937030169672
2146639,NON-CRIMINAL,-122.4774453034008,37.74490031454524
2146643,LARCENY/THEFT,-122.45701616347428,37.781216378666564
2146646,FRAUD,-122.40952374065277,37.785760295493375
2146654,LARCENY/THEFT,-122.41699108964418,37.777074192256045
2146655,NON-CRIMINAL,-122.4159234482425,37.808590513710215
2146663,LARCENY/THEFT,-122.41024891899393,37.762377885745785
2146700,SECONDARY CODES,-122.40340479147905,37.775420706711
2146702,DISORDERLY CONDUCT,-122.40846655617293,37.7807008318778
2146703,WARRANTS,-122.41041666403635,37.77272340136536
2146714,ROBBERY,-122.43324763527212,37.785618478667075
2146720,NON-CRIMINAL,-122.40991466057345,37.80440907513468
2146726,ROBBERY,-122.46987751581491,37.7216438451045
2146729,LARCENY/THEFT,-122.40622658735693,37.78285379356744
2146730,WEAPON LAWS,-122.41431785788087,37.77994440520465
2146794,LARCENY/THEFT,-122.44776112231956,37.769846487541535
2146798,LARCENY/THEFT,-122.44231521780516,37.776274298184795
2146801,ASSAULT,-122.46130733793188,37.72094181798444
2146812,NON-CRIMINAL,-122.40648197274312,37.78273178848874
2146823,LARCENY/THEFT,-122.41780061524568,37.80126838394398
2146830,VANDALISM,-122.40580054086205,37.7921233434727
2146831,"SEX OFFENSES, FORCIBLE",-122.41967295494499,37.789668941238034
2146834,TRESPASS,-122.4342856755502,37.75408831062892
2146847,LARCENY/THEFT,-122.46615837863376,37.739234363904316
2146849,NON-CRIMINAL,-122.41961610967128,37.801994243804934
2146851,VEHICLE THEFT,-122.47410271041605,37.74317449699626
2146858,VEHICLE THEFT,-122.44797175606469,37.770885080184925
2146864,LARCENY/THEFT,-122.40669059226074,37.785207191841934
2146866,DRUG/NARCOTIC,-122.41809076669236,37.786100745164475
2146871,ASSAULT,-122.38807847515386,37.732443044270724
2146873,VANDALISM,-122.41689153662243,37.8052112316081
2146877,TRESPASS,-122.41985827733934,37.78613712523799
2146881,VEHICLE THEFT,-122.470512186116,37.74701794412513
2146883,NON-CRIMINAL,-122.4188918109863,37.756216662721634
2146888,LARCENY/THEFT,-122.40992532841902,37.78776409900959
2146900,OTHER OFFENSES,-122.40340479147905,37.775420706711
2146913,NON-CRIMINAL,-122.40120121358764,37.7937743739296
2146922,ROBBERY,-122.40856206255577,37.739716478662096
2146930,DRUG/NARCOTIC,-122.41591119887006,37.775272150137894
2146944,FRAUD,-122.40952374065277,37.785760295493375
2146962,NON-CRIMINAL,-122.41015707391114,37.78429738433125
2146978,NON-CRIMINAL,-122.39447532903543,37.76141708579929
2146982,LARCENY/THEFT,-122.43467308579632,37.79713727736539
2146998,VEHICLE THEFT,-122.41170200316532,37.787871877643774
2147022,LARCENY/THEFT,-122.3959859708674,37.77883482056823
2147026,VEHICLE THEFT,-122.41293306238356,37.773927452481935
2147032,LARCENY/THEFT,-122.447517523122,37.781069433544175
2147035,LARCENY/THEFT,-122.40386454197592,37.798222643742704
2147040,WARRANTS,-122.41847388242032,37.712104053799436
2147044,VANDALISM,-122.41259338342859,37.760482018090784
2147045,NON-CRIMINAL,-122.42566904135816,37.770245197643796
2147075,WARRANTS,-122.41512058933772,37.781758936640536
2147076,LARCENY/THEFT,-122.41891106067688,37.80686223893205
2147093,WARRANTS,-122.3983912480592,37.78904031165137
2147125,WEAPON LAWS,-122.40196836177263,37.735613803478266
2147163,LARCENY/THEFT,-122.40296235648547,37.778149130355295
2147170,ASSAULT,-122.38807847515386,37.732443044270724
2147172,DISORDERLY CONDUCT,-122.40846655617293,37.7807008318778
2147174,MISSING PERSON,-122.41572168800569,37.78306798869189
2147187,NON-CRIMINAL,-122.41133956255713,37.781270743449376
2147191,OTHER OFFENSES,-122.39998111124002,37.777624238928716
2147193,BURGLARY,-122.39123835272026,37.781253273636935
2147196,LARCENY/THEFT,-122.41233347161685,37.807688763475596
2147198,LARCENY/THEFT,-122.47834722530779,37.75784079674118
2147210,VEHICLE THEFT,-122.38652827781759,37.71739495360407
2147211,SUSPICIOUS OCC,-122.40784537411074,37.78509432101032
2147219,OTHER OFFENSES,-122.41985827733934,37.78613712523799
